ID,Storage day,Average Firmness,Rupture Force,Toughness,Penetrating Force,Penetrating Energy,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700
52,18,0.429,3.688,15.803,0.92,10.552,12.3811,13.5900,14.9822,15.8467,16.8667,18.6611,20.2656,21.1233,22.0689,24.1411,28.2344,34.3222,40.7433,45.2556,47.8822,50.1378,51.2789,50.8811,50.0900,49.5667,48.9733,47.7278,46.5567,47.4689,58.9343,60.9189,62.9035,64.8880,66.8726,68.8572,70.8418
53,18,1.695,4.648,5.349,2.108,36.434,13.4678,14.5733,15.6178,16.0256,16.9811,18.7656,20.2767,20.9811,21.7778,23.7233,27.7467,33.9089,40.4622,45.0022,47.4900,49.5756,50.5822,49.8956,48.8056,48.0844,47.3344,45.9767,44.6122,45.3844,56.9695,58.8369,60.7043,62.5717,64.4391,66.3064,68.1738
54,18,0.273,5.463,62.371,5.411,0.666,13.5622,14.8633,16.2222,16.6844,17.8656,19.9789,21.8167,22.7189,23.5989,25.7922,30.3489,36.9300,43.3622,47.6944,50.2156,52.1878,53.0689,52.7489,52.0033,51.4289,50.8478,49.6000,48.2556,49.0244,61.1159,63.1358,65.1556,67.1755,69.1954,71.2152,73.2351
55,18,0.95,7.884,30.732,3.921,45.884,10.4100,11.0778,12.0889,12.4811,13.0578,14.4822,15.8200,16.4100,16.9111,18.5767,22.5467,28.7611,35.4067,40.0244,42.5056,44.2556,44.8011,43.6767,42.1744,41.0611,40.1111,38.7767,37.3567,37.7933,49.3927,51.0756,52.7584,54.4413,56.1241,57.8070,59.4899
56,18,0.675,3.757,9.327,1.168,16.933,10.6922,11.3389,12.2833,12.7367,13.5678,15.4689,17.1344,17.8422,18.6500,20.5900,24.7278,31.3944,38.6756,43.6344,46.1133,48.0933,48.7833,47.5511,45.8367,44.5811,43.5356,41.5989,39.5644,40.0311,53.5297,55.3640,57.1982,59.0325,60.8668,62.7011,64.5354
57,18,1.659,5.275,6.434,2.419,40.741,10.0978,10.6467,11.5922,12.3756,12.9989,14.1811,15.2156,15.9144,16.8478,18.5178,21.4378,25.6056,30.3578,34.1933,36.8311,39.5989,41.6222,42.1967,42.3511,42.4878,42.4233,41.8856,41.3811,42.3556,49.9357,51.7202,53.5047,55.2891,57.0736,58.8581,60.6426
58,18,0.635,3.552,8.086,0.796,11.486,13.6144,14.7067,16.0022,16.5122,17.6711,19.9489,21.7889,22.5800,23.6067,25.8322,30.2411,36.8378,43.6422,48.1944,50.5400,52.6167,53.6567,53.0856,52.0722,51.2633,50.4733,48.9611,47.5156,48.2078,60.9291,62.9382,64.9473,66.9563,68.9654,70.9745,72.9836
59,18,1.28,4.407,6.296,2.358,39.119,11.8544,12.9311,14.0767,14.4867,15.4844,17.6211,19.5322,20.4178,21.2844,23.4344,27.9522,34.8989,42.0933,46.9200,49.4478,51.4000,52.0933,51.1444,49.6689,48.6611,47.7911,45.9556,43.8856,44.4789,58.2352,60.2023,62.1694,64.1365,66.1036,68.0708,70.0379
60,18,1.696,5.752,6.564,2.106,35.007,9.3000,9.8067,10.7133,11.3956,12.2256,13.5667,14.7400,15.4211,16.3233,18.0144,21.1067,25.8333,31.2411,35.2844,37.6856,40.1100,41.5911,41.4289,40.8633,40.5267,40.0711,38.9611,37.8922,38.7900,48.0564,49.7580,51.4595,53.1611,54.8626,56.5641,58.2657
61,24,0.52,2.489,5.361,0.349,5.312,8.4222,9.2744,10.0189,10.4978,11.1300,12.4544,13.5989,14.2600,15.0267,16.5911,19.5211,24.0944,29.1622,32.9156,35.1778,37.4600,38.9922,38.9911,38.6022,38.4311,38.1133,36.9767,36.0711,37.0322,45.4922,47.1222,48.7522,50.3822,52.0122,53.6422,55.2722
